current_pos_x,current_pos_y,current_pos_z,current_orientation_w,current_orientation_x,current_orientation_y,current_orientation_z,goal_pos_x,goal_pos_y,goal_pos_z,goal_orientation_w,goal_orientation_x,goal_orientation_y,goal_orientation_z,force_x,force_y,force_z,torque_x,torque_y,torque_z,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
0.45010967092672866,6.059588000380404e-05,0.2500361356496055,0.0010739911332887982,0.9999909167654344,0.0016437501517462723,-0.0030818345573826737,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6677326440724183,0.2700074588008924,-1.4345943449546896,-0.021656328642169986,-0.27214077448751095,-0.21315251755557213,-0.09428093739699843,-0.18247652303200024,0.09477052102566967,-2.4916326082562583,0.020192734689791454,2.3036952247518565,0.7674267197429295
0.45010655002902805,5.920043014824772e-05,0.25003416552375346,0.001073923788906659,0.9999909008472934,0.0016420351962038496,-0.0030879313276844355,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6972245882675622,0.28379854589119435,-1.4874429499159656,-0.026988366702490333,-0.2751329070898736,-0.2179778640665571,-0.09428344153210928,-0.18248386982380962,0.09476753625625457,-2.491629544072037,0.020193345029103815,2.303687779076367,0.7674292147884018
0.4501057943825085,5.9924545860325715e-05,0.2500341734604093,0.0010748678879414452,0.9999908897695913,0.001644791806116027,-0.0030897226204798646,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.700401026642413,0.2893208076638722,-1.4600140798304533,-0.02679439001540273,-0.27656464128630526,-0.2200440206209603,-0.09427559468314452,-0.18248078916447202,0.09477054831144822,-2.4916271752902146,0.02019393767446153,2.3036793950509247,0.7674320465225424
0.4501107473318991,6.140600670974973e-05,0.25003929869443603,0.0010743813433500345,0.9999909135318897,0.0016419748080472806,-0.003083693608703207,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.7000111350159881,0.2919109252517454,-1.4849822243991293,-0.02917499695720669,-0.2715035630770679,-0.22087406642267549,-0.09428089710785709,-0.182478315337147,0.0947709318681272,-2.4916292861874956,0.020192885477762094,2.3036768594930996,0.7674281920009339
0.45010736032279225,6.113692181750417e-05,0.2500341224437982,0.001075209148691588,0.9999908868953159,0.0016448340193091736,-0.0030905115703889316,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6803137249278688,0.2896530573797291,-1.4528299795592856,-0.02535686948463924,-0.26965465536982697,-0.2170640396201071,-0.09428344196813147,-0.18247520005443726,0.09477489925719626,-2.4916208450303863,0.02018961754309643,2.3036757993433947,0.767425600033142
0.4501101924862232,6.012260748770228e-05,0.25003772318975886,0.0010755173985854826,0.9999909036814937,0.0016427431385442593,-0.003086081774772284,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6831048828306217,0.26252739715904255,-1.4486064380085395,-0.025794260230128027,-0.26826222403657474,-0.2204356035858702,-0.09427881009133081,-0.18248320291449158,0.0947783436733602,-2.4916232274731227,0.020189536807229444,2.3036735615497617,0.7674291042128867
0.45011542295740153,5.995271965468562e-05,0.2500437955445864,0.001075863109019528,0.9999909240415938,0.0016449768530503923,-0.003078163945012216,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6863177220155938,0.28880820611988633,-1.4528264843256458,-0.02423524194827192,-0.2694086501282119,-0.21639334535050392,-0.09428085757734675,-0.18247856926934028,0.09477282559307108,-2.4916116057727353,0.02018854806464916,2.3036735599280598,0.7674295398542877
0.4501122884693017,5.782731138103248e-05,0.25004012305255624,0.0010754854232769004,0.999990911958113,0.001641897393118392,-0.0030838603072003007,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6802539214696065,0.28845580605366117,-1.4717275488447292,-0.02515251847886339,-0.26891057576814764,-0.21474435633536942,-0.09427843066056629,-0.18248289626968026,0.09476957493543559,-2.491613875352991,0.02018859043279987,2.3036746156506633,0.7674284874308425
0.45011225862611837,5.890343925789903e-05,0.25003966528030025,0.001076136586800134,0.9999908963694989,0.0016468046391283281,-0.003086070597658806,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6946942980045508,0.29597990499251553,-1.4485539716245734,-0.029181892741282755,-0.27415993639121283,-0.21748988082702478,-0.09428344186010786,-0.18247830654858918,0.0947730361024615,-2.4916118105747023,0.020186857640015793,2.3036684410940524,0.7674307429355961
0.4501097588238139,6.185417288030307e-05,0.25003844295587835,0.0010759925461465134,0.9999908842725304,0.0016493002766407546,-0.003088706771714427,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6810120159595343,0.27887682367004957,-1.4664580214184375,-0.024981179809930684,-0.2704247735966878,-0.21361007719199246,-0.09428067352966145,-0.18247825553444671,0.09477053073716442,-2.491616632810127,0.020185198816635927,2.3036664196583296,0.7674286763045662
0.4501099115042138,6.204349297575748e-05,0.250038664109216,0.0010761599782402962,0.9999908912479212,0.001644827915173099,-0.0030887750210723333,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6820915549377171,0.2725246856829909,-1.4664973840055342,-0.0182969291917283,-0.2704032393071426,-0.2089654387085468,-0.09428621724332754,-0.18247825596834483,0.09477282595927965,-2.4916131531748675,0.02018827678816426,2.3036670764022404,0.7674274179418682
0.45010888539633276,5.999363203810153e-05,0.250037429818739,0.0010756281205865075,0.9999908887212785,0.0016451208210649206,-0.0030896221718881697,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.693511550533943,0.2696254454713923,-1.4519318300071016,-0.01823729069537312,-0.2717465224496255,-0.20695410353835675,-0.09428343905194629,-0.1824761201352897,0.0947696067274618,-2.4916112303274387,0.02018416630112439,2.303666262600157,0.767429957783053
0.4501090193392346,6.118445242084692e-05,0.25003832217979993,0.001077550603225859,0.9999908784237946,0.001647758711721325,-0.003090879195012286,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6590455909110352,0.2709115452511962,-1.4447401785786362,-0.02279204929009846,-0.27010211926781436,-0.21494590519152335,-0.0942752408391448,-0.18247539279919076,0.09477306273417035,-2.4916141678438057,0.020183147648970286,2.3036620697824475,0.7674265818277262
0.450110729592131,5.9876767762598445e-05,0.25004139097460115,0.0010773312307161477,0.9999908859739018,0.0016478095102573336,-0.0030884849736653947,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.7053926619804608,0.28165615048318265,-1.460510619546702,-0.026751393322297243,-0.2755934228460782,-0.2155734425017612,-0.09428128588582695,-0.1824782559683446,0.09477272041845364,-2.4916163280700796,0.020183147648962025,2.3036601961658847,0.7674349197005436
0.450109363385067,6.44983584082004e-05,0.2500389623301139,0.0010779222030733568,0.9999908735217926,0.0016509616432467374,-0.003090626394952436,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6930414893009927,0.27120634171063945,-1.4577587784405215,-0.02411565127269388,-0.272875206410092,-0.2125263604093768,-0.09428068843455215,-0.18247825595628797,0.09477235212074972,-2.4916117557679662,0.020182431241478286,2.30365759140706,0.7674208620264308
0.4501086216994708,5.9644322181550014e-05,0.2500392123919816,0.001077507369095415,0.9999908824888805,0.001644936472374472,-0.0030910823495171732,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6967764236076639,0.27376461893110243,-1.4518290972763055,-0.02089262612121824,-0.27269319744432813,-0.21119636420647264,-0.09427881041533322,-0.18248076129480684,0.09477558259295035,-2.491614304595374,0.02018411314487457,2.3036554763524686,0.7674250528268423
0.45011130514980424,6.035199285377042e-05,0.2500412110257497,0.0010772502016181133,0.9999908875285253,0.0016460209587168444,-0.003088963582121,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.7054376566266652,0.2762940576304371,-1.456699226023728,-0.021310348044554953,-0.269233526650617,-0.21057799905830654,-0.09428265427406263,-0.18247837675498482,0.0947723433396912,-2.4916108625276663,0.020183639592906946,2.3036564879408754,0.7674313354148266
0.45010877344870986,6.072035714023642e-05,0.25003974485044395,0.0010780156582788163,0.9999908767901647,0.0016470669390389128,-0.003091614182395326,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.686719008628796,0.2771514205675304,-1.4506436457783842,-0.025008461713345503,-0.2698182804579194,-0.21510984515237708,-0.09428069907923428,-0.18247825499174075,0.09476842621394625,-2.49161280564903,0.02018362650865193,2.303655131624886,0.7674306170856326
0.45010966267886393,5.979384721406254e-05,0.2500411435391656,0.0010771317164350444,0.9999908793177921,0.0016475563995224892,-0.003090843812543864,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.679800090311976,0.2747094133972803,-1.459028792400436,-0.02451504576805498,-0.2705285432095017,-0.2164591568909936,-0.09428335436859075,-0.18247821983354495,0.09476981712472746,-2.491610750511507,0.02018277574965329,2.30365265276857,0.7674313359538514
0.4501097020590509,6.071913209066772e-05,0.250041210870761,0.0010776508581232967,0.9999908769305478,0.0016476986769178193,-0.0030913593188947063,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6787561270939345,0.2711111520125161,-1.4644503119083339,-0.017721667855497888,-0.2712973615687891,-0.2069887951742293,-0.09427987662239028,-0.1824754714377016,0.09477093186817609,-2.4916075092768915,0.020182615139418176,2.303651006990009,0.7674308197394998
0.450109256408018,5.980302993482993e-05,0.2500405967787971,0.001078250808257796,0.9999908670249599,0.0016479748030552481,-0.0030942058712913455,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6888001533564825,0.27067306662418567,-1.4623778165683445,-0.020884477005034006,-0.272451466259391,-0.2100957473742489,-0.09428107985813483,-0.18247611915861792,0.09477510693385517,-2.4916074172615614,0.02017835719728714,2.303646647978874,0.7674254692016577
0.4501065154977947,5.8976069833057284e-05,0.25003842398978426,0.0010803105667603087,0.9999908533051282,0.001650585310721862,-0.003096529075177205,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6865633065298737,0.30712034449594955,-1.451785657562263,-0.03303825958743961,-0.2704544349687442,-0.2198168590954919,-0.09427535116307174,-0.1824758828042098,0.09477489974057594,-2.491610201779325,0.02018065393428532,2.3036493402258795,0.7674269235923121
0.4501088953226078,6.097937000192058e-05,0.250039223264539,0.0010811789132879022,0.999990854549569,0.0016503185500028595,-0.0030959662608324497,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6764524020093667,0.26711640105425144,-1.4495399234657984,-0.020592484690782797,-0.26927759823788944,-0.21422547012982993,-0.09428093631412636,-0.18247815048284916,0.09477273795644092,-2.4916075352786713,0.020173560615055493,2.3036462386723366,0.767432418158306
0.45010922193574177,6.140600781146301e-05,0.25004011855885633,0.0010808178255635869,0.9999908552062958,0.0016526488726970167,-0.0030946368607995254,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6729707382911198,0.2369335911450111,-1.453364689393297,-0.018978893342335684,-0.2711433539319454,-0.21670505914301136,-0.09428344099606792,-0.18247817685134143,0.09477368571153728,-2.491607756379065,0.020174170965949693,2.3036468329576807,0.767428134381682
0.45010913908859407,5.870126105493413e-05,0.25003928759011756,0.0010807537349570857,0.9999908544587853,0.001651658006832464,-0.0030954296930453527,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6979213099079904,0.31803991010619853,-1.478395010687641,-0.028599895026414118,-0.27244766569125806,-0.21527664178634498,-0.09427774746585249,-0.18247296620516262,0.09477053077345617,-2.4916071724100273,0.020174781317512054,2.3036450481427564,0.7674306223581718
0.45010815096398993,5.9911505344060044e-05,0.25003978908822694,0.0010819926106836453,0.9999908502347593,0.0016513152750779925,-0.003096544142241059,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6767546053527258,0.27525518467109034,-1.4472052051747821,-0.02630173653818624,-0.26994707783671235,-0.21700523940724928,-0.09428069135457112,-0.18247751765119566,0.094767746346845,-2.4916102002682123,0.020174425950612866,2.3036454183374984,0.7674295620811636
0.4501087862392758,6.059564521241823e-05,0.2500416880517318,0.001082514725582772,0.9999908536449905,0.001652893503551446,-0.003094417599755985,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6856815532041259,0.27249819532934894,-1.4556430564900988,-0.022247317142617545,-0.273198761947655,-0.2160748265116128,-0.09428304056559128,-0.18248065224247104,0.09477047804981732,-2.4916042468866166,0.02017275022616068,2.3036421823236677,0.7674312966537081
0.4501080212266751,6.090031157735027e-05,0.25004000624677936,0.0010818710411767385,0.9999908451649634,0.0016521451718477286,-0.003097780921780115,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6742820694362808,0.29472305090501816,-1.4578889112315117,-0.032136554583161614,-0.27029020913932034,-0.2257781268360505,-0.09427799635015767,-0.18247754270978103,0.09477581170582451,-2.4916074131413355,0.020170712773801842,2.303642996125751,0.7674270497106528
0.4501102477389199,6.080757308889352e-05,0.25004210665958243,0.0010829682014160812,0.9999908497506605,0.0016557489186022221,-0.003093990834398741,0.4509628910599106,-0.00010406485086217836,0.250631523953623,0.003192276459492909,0.9997970675031103,0.006100822058117594,-0.020163046099042528,-0.6810985528218698,0.288791482844527,-1.4517274506151712,-0.029022769554583522,-0.27027235293573315,-0.2214778900482436,-0.09427761268667344,-0.18248076064418337,0.09477055707866265,-2.491602363386846,0.020165708117976126,2.30364147024484,0.7674313756357731
